scen,bus,tech,gid,year,level,marginal,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
1,126290,Solar,600,2041,22.29062651,0.0,41.183826577,-74.0759483159999,7,345.0,LADENTWN,6,0,0.0,0,0,NYISO
1,126291,Solar,601,2041,176.6923242,0.0,41.191834,-73.801063,8,345.0,MILLWOOD,6,0,0.0,0,1,NYISO
1,126298,Solar,602,2036,40.03891304,0.0,40.9576123323872,-73.8561983105464,9,345.0,SPRAINBROOK,6,0,0.0,0,1,NYISO
1,126301,Solar,603,2036,38.79964863,0.0,40.8425301897245,-73.8640528986255,10,345.0,TREMONT,6,0,0.0,0,0,NYISO
1,126306,Solar,604,2041,147.9879492,0.0,41.353837594,-73.793958699,8,345.0,WOOD B,6,0,0.0,0,0,NYISO
1,126319,Solar,605,2051,11.19801467,0.0,41.353837594,-73.793958699,8,345.0,WOOD C,6,0,0.0,0,0,NYISO
1,126879,Solar,607,2051,308.332227,0.0,41.311565206,-74.2599492949999,7,345.0,SUGARLOAF,6,0,0.0,0,0,NYISO
1,128822,Solar,609,2041,52.71695947,0.0,40.7303624544794,-73.6110334209851,11,345.0,E.G.C.-1,6,0,0.0,0,1,NYISO
1,128835,Solar,610,2041,495.9535711,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,129202,Solar,612,2036,13.755168457,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129448,Solar,613,2036,20.872224381,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129460,Solar,614,2041,633.0628406,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,130750,Wind,930,2046,606.0,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130751,Wind,931,2041,396.0,0.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
1,130753,Solar,615,2041,30.87504152,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130753,Wind,932,2051,516.0,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130757,Solar,617,2036,96.66373887,0.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
1,130757,Wind,934,2046,120.0,0.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
1,130770,Solar,618,2036,684.7329938,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Wind,935,2036,132.0,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,131122,CC,63,2051,31.339899927513258,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,Wind,936,2036,876.0,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131157,Solar,620,2041,91.108512603,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Wind,937,2036,42.0,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131241,Solar,621,2036,55.103331897,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Wind,938,2041,60.0,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
