bus,tech,gid,year,level,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
231004,Wind,1018,2031,29.8,39.6076,-75.6251,235,230.0,RL_230,6,0,0.0,0,0,PJM
231004,Wind,1018,2036,29.8,39.6076,-75.6251,235,230.0,RL_230,6,0,0.0,0,0,PJM
231004,Wind,1018,2051,29.8,39.6076,-75.6251,235,230.0,RL_230,6,0,0.0,0,0,PJM
232003,Wind,1019,2031,16.0,39.203,-75.4693,235,230.0,CARTANZA,6,0,0.0,0,0,PJM
232003,Wind,1019,2036,16.0,39.203,-75.4693,235,230.0,CARTANZA,6,0,0.0,0,0,PJM
232003,Wind,1019,2051,16.0,39.203,-75.4693,235,230.0,CARTANZA,6,0,0.0,0,0,PJM
232006,Wind,1020,2031,320.58,38.5858,-75.2392,235,230.0,INDRIV 4,6,0,0.0,0,1,PJM
232006,Wind,1020,2036,320.58,38.5858,-75.2392,235,230.0,INDRIV 4,6,0,0.0,0,1,PJM
232006,Wind,1020,2051,320.58,38.5858,-75.2392,235,230.0,INDRIV 4,6,0,0.0,0,1,PJM
235107,CoalST,249,2051,1961.4,39.5564822020462,-80.3285131984548,201,500.0,01HARRSN,6,0,0.0,0,0,PJM
235110,Solar,741,2031,10.0,39.05797,-78.25428,201,500.0,01MDWBRK,6,0,0.0,0,0,PJM
235110,Solar,741,2036,10.0,39.05797,-78.25428,201,500.0,01MDWBRK,6,0,0.0,0,0,PJM
235110,Solar,741,2051,10.0,39.05797,-78.25428,201,500.0,01MDWBRK,6,0,0.0,0,0,PJM
235111,CoalST,250,2051,1374.7,39.74054,-80.03274,201,500.0,01 502 J,6,0,0.0,0,0,PJM
235334,CoalST,251,2051,575.0,39.3054,-80.3389,201,138.0,01GLENFL,6,0,0.0,0,0,PJM
238551,CoalST,252,2051,672.1,41.5623831033015,-82.0666168618559,202,345.0,02AVON,6,0,0.0,0,0,PJM
238731,Wind,1038,2031,18.0,41.4239,-81.756,202,345.0,02FOX,6,0,0.0,0,0,PJM
238731,Wind,1038,2036,18.0,41.4239,-81.756,202,345.0,02FOX,6,0,0.0,0,0,PJM
238731,Wind,1038,2051,18.0,41.4239,-81.756,202,345.0,02FOX,6,0,0.0,0,0,PJM
238889,Wind,1040,2031,92.2,41.4742,-83.4551,202,345.0,02LEMOYN,6,0,0.0,0,0,PJM
238889,Wind,1040,2036,92.2,41.4742,-83.4551,202,345.0,02LEMOYN,6,0,0.0,0,0,PJM
238889,Wind,1040,2051,92.2,41.4742,-83.4551,202,345.0,02LEMOYN,6,0,0.0,0,0,PJM
238961,Wind,1041,2031,37.0,41.4745,-83.9242,202,345.0,02MIDWAY,6,0,0.0,0,0,PJM
238961,Wind,1041,2036,37.0,41.4745,-83.9242,202,345.0,02MIDWAY,6,0,0.0,0,0,PJM
238961,Wind,1041,2051,37.0,41.4745,-83.9242,202,345.0,02MIDWAY,6,0,0.0,0,0,PJM
242508,CoalST,253,2051,800.0,38.47328,-81.8228,205,765.0,05AMOS,6,0,0.0,0,0,PJM
242512,Solar,766,2031,80.0,37.37558,-79.8933,205,765.0,05CLOVRD,6,0,0.0,0,0,PJM
242512,Solar,766,2036,80.0,37.37558,-79.8933,205,765.0,05CLOVRD,6,0,0.0,0,0,PJM
242512,Solar,766,2051,80.0,37.37558,-79.8933,205,765.0,05CLOVRD,6,0,0.0,0,0,PJM
242522,CoalST,254,2051,800.0,38.47328,-81.8228,205,345.0,05AMOS,6,0,0.0,0,0,PJM
242802,CoalST,256,2051,60.0,37.0403,-79.5326,205,138.0,05SMITHMTN,6,0,0.0,0,0,PJM
242925,CoalST,257,2051,800.0,39.83345,-80.806,205,765.0,05KAMMER,6,0,0.0,0,0,PJM
242935,Wind,1065,2031,68.4,40.8014,-84.029,205,345.0,05E LIMA,6,0,0.0,0,0,PJM
242935,Wind,1065,2036,68.4,40.8014,-84.029,205,345.0,05E LIMA,6,0,0.0,0,0,PJM
242935,Wind,1065,2051,68.4,40.8014,-84.029,205,345.0,05E LIMA,6,0,0.0,0,0,PJM
242946,CoalST,258,2051,585.0,40.2548,-80.6469,205,345.0,05TIDD,6,0,0.0,0,0,PJM
243039,Wind,1070,2031,200.0,41.0318,-83.1275,205,138.0,05MELMOR,6,0,0.0,0,0,PJM
243039,Wind,1070,2036,200.0,41.0318,-83.1275,205,138.0,05MELMOR,6,0,0.0,0,0,PJM
243039,Wind,1070,2051,200.0,41.0318,-83.1275,205,138.0,05MELMOR,6,0,0.0,0,0,PJM
243130,Wind,1071,2031,200.0,41.144,-83.1277,205,138.0,05TIFFIN,6,0,0.0,0,0,PJM
